            geopack_08_dp    spacepy  spacepy-irbem  spiceypy1  spiceypy2      sunpy   pyspedas
2010-07-12      23.437908  23.438313      23.437983  23.437935  23.437935  23.436665  23.437908
2010-07-13      23.437907  23.438328      23.438008  23.437901  23.437901  23.436567  23.437907
2010-07-14      23.437907  23.438344      23.438034  23.437871  23.437871  23.436474  23.437907
2010-07-15      23.437907  23.438356      23.438061  23.437847  23.437847  23.436385  23.437907
2010-07-16      23.437906  23.438363      23.438089  23.437831  23.437831  23.436297  23.437906
2010-07-17      23.437906  23.438361      23.438118  23.437823  23.437823  23.436211  23.437906
2010-07-18      23.437906  23.438353      23.438148  23.437823  23.437823  23.436128  23.437906
2010-07-19      23.437905  23.438342      23.438179  23.437832  23.437832  23.436049  23.437905
2010-07-20      23.437905  23.438330      23.438210  23.437848  23.437848  23.435978  23.437905
2010-07-21      23.437905  23.438320      23.438242  23.437870  23.437870  23.435916  23.437905
2010-07-22      23.437904  23.438314      23.438275  23.437896  23.437896  23.435863  23.437904
2010-07-23      23.437904  23.438314      23.438309  23.437925  23.437925  23.435819  23.437904
2010-07-24      23.437904  23.438319      23.438343  23.437956  23.437956  23.435783  23.437904
2010-07-25      23.437903  23.438329      23.438378  23.437987  23.437987  23.435752  23.437903
2010-07-26      23.437903  23.438341      23.438414  23.438016  23.438016  23.435723  23.437903
2010-07-27      23.437903  23.438355      23.438450  23.438042  23.438042  23.435693  23.437903
2010-07-28      23.437902  23.438368      23.438486  23.438064  23.438064  23.435658  23.437902
2010-07-29      23.437902  23.438379      23.438524  23.438081  23.438081  23.435617  23.437902
2010-07-30      23.437901  23.438386      23.438561  23.438093  23.438093  23.435567  23.437901
2010-07-31      23.437901  23.438388      23.438599  23.438098  23.438098  23.435507  23.437901
2010-08-01      23.437901  23.438386      23.438637  23.438098  23.438098  23.435437  23.437901
2010-08-02      23.437900  23.438379      23.438676  23.438091  23.438091  23.435358  23.437900
2010-08-03      23.437900  23.438370      23.438715  23.438078  23.438078  23.435271  23.437900
2010-08-04      23.437900  23.438361      23.438754  23.438060  23.438060  23.435179  23.437900
2010-08-05      23.437899  23.438352      23.438793  23.438038  23.438038  23.435085  23.437899
2010-08-06      23.437899  23.438348      23.438832  23.438012  23.438012  23.434992  23.437899
2010-08-07      23.437899  23.438350      23.438872  23.437985  23.437985  23.434904  23.437899
2010-08-08      23.437898  23.438359      23.438911  23.437957  23.437957  23.434825  23.437898
2010-08-09      23.437898  23.438375      23.438951  23.437930  23.437930  23.434754  23.437898
2010-08-10      23.437898  23.438393      23.438991  23.437907  23.437907  23.434689  23.437898
2010-08-11      23.437897  23.438410      23.439030  23.437887  23.437887  23.434629  23.437897
2010-08-12      23.437897  23.438421      23.439069  23.437874  23.437874  23.434569  23.437897
2010-08-13      23.437896  23.438423      23.439108  23.437866  23.437866  23.434509  23.437896
2010-08-14      23.437896  23.438418      23.439147  23.437865  23.437865  23.434448  23.437896
2010-08-15      23.437896  23.438408      23.439186  23.437869  23.437869  23.434389  23.437896
2010-08-16      23.437895  23.438396      23.439224  23.437879  23.437879  23.434334  23.437895
2010-08-17      23.437895  23.438386      23.439262  23.437892  23.437892  23.434287  23.437895
2010-08-18      23.437895  23.438379      23.439300  23.437908  23.437908  23.434247  23.437895
2010-08-19      23.437894  23.438378      23.439337  23.437926  23.437926  23.434215  23.437894
2010-08-20      23.437894  23.438383      23.439374  23.437944  23.437944  23.434190  23.437894
2010-08-21      23.437894  23.438391      23.439410  23.437962  23.437962  23.434170  23.437894
2010-08-22      23.437893  23.438404      23.439446  23.437978  23.437978  23.434153  23.437893
2010-08-23      23.437893  23.438417      23.439481  23.437992  23.437992  23.434136  23.437893
2010-08-24      23.437893  23.438430      23.439515  23.438004  23.438004  23.434118  23.437893
2010-08-25      23.437892  23.438441      23.439549  23.438012  23.438012  23.434095  23.437892
2010-08-26      23.437892  23.438448      23.439582  23.438016  23.438016  23.434066  23.437892
2010-08-27      23.437891  23.438451      23.439614  23.438017  23.438017  23.434030  23.437891
2010-08-28      23.437891  23.438449      23.439645  23.438014  23.438014  23.433987  23.437891
2010-08-29      23.437891  23.438443      23.439676  23.438008  23.438008  23.433937  23.437891
2010-08-30      23.437890  23.438434      23.439706  23.437999  23.437999  23.433883  23.437890
2010-08-31      23.437890  23.438423      23.439734  23.437988  23.437988  23.433826  23.437890
2010-09-01      23.437890  23.438413      23.439762  23.437975  23.437975  23.433769  23.437890
2010-09-02      23.437889  23.438407      23.439789  23.437961  23.437961  23.433716  23.437889
2010-09-03      23.437889  23.438405      23.439815  23.437946  23.437946  23.433668  23.437889
2010-09-04      23.437889  23.438409      23.439840  23.437932  23.437932  23.433629  23.437889
2010-09-05      23.437888  23.438420      23.439864  23.437919  23.437919  23.433598  23.437888
2010-09-06      23.437888  23.438435      23.439887  23.437908  23.437908  23.433575  23.437888
2010-09-07      23.437888  23.438450      23.439908  23.437900  23.437900  23.433555  23.437888
2010-09-08      23.437887  23.438462      23.439929  23.437893  23.437893  23.433536  23.437887
2010-09-09      23.437887  23.438465      23.439948  23.437890  23.437890  23.433514  23.437887
2010-09-10      23.437886  23.438461      23.439966  23.437889  23.437889  23.433487  23.437886
2010-09-11      23.437886  23.438449      23.439983  23.437890  23.437890  23.433457  23.437886
2010-09-12      23.437886  23.438433      23.439998  23.437893  23.437893  23.433426  23.437886
2010-09-13      23.437885  23.438418      23.440013  23.437897  23.437897  23.433398  23.437885
2010-09-14      23.437885  23.438407      23.440026  23.437901  23.437901  23.433375  23.437885
2010-09-15      23.437885  23.438401      23.440038  23.437905  23.437905  23.433359  23.437885
2010-09-16      23.437884  23.438400      23.440048  23.437908  23.437908  23.433349  23.437884
2010-09-17      23.437884  23.438405      23.440057  23.437910  23.437910  23.433345  23.437884
2010-09-18      23.437884  23.438412      23.440065  23.437911  23.437911  23.433344  23.437884
2010-09-19      23.437883  23.438422      23.440071  23.437910  23.437910  23.433345  23.437883
