                 spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy      pyspedas  |max-min|
2010-09-02  9.245598e-05      -0.006674  -0.004762   0.000343 -0.004344  2.273458e-07   0.007018
2010-09-03  1.045924e-04      -0.006797  -0.004800   0.000305 -0.004363  2.094402e-07   0.007102
2010-09-04  1.145105e-04      -0.006920  -0.004835   0.000271 -0.004373  1.914709e-07   0.007191
2010-09-05  1.221508e-04      -0.007044  -0.004867   0.000238 -0.004375  1.734403e-07   0.007282
2010-09-06  1.274566e-04      -0.007169  -0.004899   0.000206 -0.004375  1.553512e-07   0.007375
2010-09-07  1.303736e-04      -0.007294  -0.004934   0.000172 -0.004378  1.372059e-07   0.007466
2010-09-08  1.308502e-04      -0.007420  -0.004973   0.000134 -0.004390  1.190069e-07   0.007554
2010-09-09  1.288373e-04      -0.007547  -0.005017   0.000090 -0.004415  1.007565e-07   0.007676
2010-09-10  1.242886e-04      -0.007675  -0.005068   0.000040 -0.004455  8.245689e-08   0.007799
2010-09-11  1.171602e-04      -0.007804  -0.005125  -0.000016 -0.004506  6.411018e-08   0.007921
2010-09-12  1.074111e-04      -0.007933  -0.005190  -0.000079 -0.004567  4.571828e-08   0.008041
2010-09-13  9.500297e-05      -0.008064  -0.005260  -0.000148 -0.004631  2.728319e-08   0.008159
2010-09-14  7.989997e-05      -0.008195  -0.005334  -0.000221 -0.004695  8.806708e-09   0.008275
2010-09-15  6.206912e-05      -0.008328  -0.005412  -0.000296 -0.004756 -9.709316e-09   0.008390
2010-09-16  4.148009e-05      -0.008461  -0.005491  -0.000373 -0.004813 -2.826329e-08   0.008503
2010-09-17  1.810522e-05      -0.008596  -0.005569  -0.000449 -0.004866 -4.685347e-08   0.008614
2010-09-18 -8.080423e-06      -0.008732  -0.005646  -0.000524 -0.004913 -6.547831e-08   0.008732
2010-09-19 -3.709911e-05      -0.008869  -0.005720  -0.000595 -0.004956 -8.413612e-08   0.008869
2010-09-20 -6.897041e-05      -0.009007  -0.005791  -0.000662 -0.004995 -1.028254e-07   0.009007
2010-09-21 -1.037112e-04      -0.009146  -0.005856  -0.000724 -0.005031 -1.215445e-07   0.009146
2010-09-22 -1.413357e-04      -0.009286  -0.005916  -0.000780 -0.005065 -1.402626e-07   0.009286
2010-09-23 -1.818556e-04      -0.009428  -0.005971  -0.000831 -0.005097 -1.590369e-07   0.009428
2010-09-24 -2.252796e-04      -0.009571  -0.006022  -0.000878 -0.005129 -1.778366e-07   0.009571
2010-09-25 -2.716140e-04      -0.009716  -0.006068  -0.000919 -0.005161 -1.966599e-07   0.009716
